The United States of America, Exposure to risk (period 1x1)     Last modified: 21-Jul-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
   1967       76       470785.79    342826.24    813612.03 
   1967       77       427880.28    307540.17    735420.45 
   1967       78       386652.46    274109.86    660762.32 
   1967       79       348380.10    243118.42    591498.52 
   1967       80       316620.54    210411.86    527032.40 
   1967       81       287457.22    187329.01    474786.22 
   1967       82       257828.49    164973.75    422802.25 
   1967       83       224442.35    139987.48    364429.83 
   1967       84       191331.35    116453.24    307784.59 
   1967       85       161463.91     95650.47    257114.38 
   1967       86       136402.88     78131.93    214534.81 
   1967       87       112337.44     62116.81    174454.26 
   1967       88        88999.54     47840.75    136840.30 
   1967       89        71380.32     37734.06    109114.38 
   1967       90        57410.10     29662.08     87072.18 
   1967       91        45666.28     22633.05     68299.33 
   1967       92        34479.97     16494.76     50974.73 
   1967       93        24949.56     11592.93     36542.49 
   1967       94        18252.92      8404.42     26657.34 
   1967       95        12905.63      5944.10     18849.73 
   1967       96         9010.77      4084.39     13095.16 
   1967       97         6269.08      2781.04      9050.12 
   1967       98         4049.03      1728.37      5777.40 
   1967       99         2648.87      1100.61      3749.49 
   1967      100         1743.32       713.43      2456.76 
   1967      101         1087.91       441.03      1528.94 
   1967      102          669.29       289.81       959.10 
   1967      103          441.05       202.64       643.69 
   1967      104          295.91       134.77       430.68 
   1967      105          191.85        91.22       283.07 
   1967      106          120.80        76.10       196.90 
   1967      107           89.95        51.21       141.16 
   1967      108           61.40        33.00        94.40 
   1967      109           39.69        22.64        62.33 
   1967      110+         146.79        85.05       231.85 
   1968        0      1668938.36   1739804.53   3408742.88 
   1968        1      1686475.39   1749106.94   3435582.33 
   1968        2      1716519.77   1782306.85   3498826.63 
   1968        3      1816089.29   1882706.57   3698795.86 
   1968        4      1917749.91   1990559.60   3908309.51 
   1968        5      1958728.07   2037589.23   3996317.30 
   1968        6      2007132.17   2075300.99   4082433.16 
   1968        7      2034318.49   2107793.56   4142112.05 
   1968        8      1999663.76   2072458.64   4072122.40 
   1968        9      2016345.58   2091587.80   4107933.38 
   1968       10      2088765.77   2170291.07   4259056.84 
   1968       11      2013814.30   2092533.08   4106347.38 
   1968       12      1983529.06   2061231.20   4044760.26 
   1968       13      1944854.15   2012898.16   3957752.31 
   1968       14      1946437.05   2015717.42   3962154.47 
   1968       15      1889203.19   1962328.07   3851531.26 
   1968       16      1824632.33   1892115.47   3716747.80 
   1968       17      1785331.59   1839104.30   3624435.89 
   1968       18      1766299.42   1774814.94   3541114.36 
   1968       19      1759271.90   1705550.89   3464822.79 
   1968       20      1819426.54   1663701.30   3483127.84 
   1968       21      1717260.51   1555015.39   3272275.89 
   1968       22      1497342.64   1381102.49   2878445.13 
   1968       23      1378477.55   1275496.49   2653974.03 
   1968       24      1453683.84   1370435.24   2824119.08 
   1968       25      1438565.58   1374824.29   2813389.88 
   1968       26      1340420.00   1286682.35   2627102.35 
   1968       27      1262601.09   1208360.45   2470961.54 
   1968       28      1210063.39   1156321.79   2366385.18 
   1968       29      1176274.84   1125278.21   2301553.06 
   1968       30      1207053.70   1158307.29   2365361.00 
   1968       31      1127788.21   1083290.53   2211078.74 
   1968       32      1119267.38   1071513.81   2190781.19 
   1968       33      1100769.17   1053767.66   2154536.83 
   1968       34      1113012.22   1063513.43   2176525.65 
   1968       35      1120472.39   1070719.82   2191192.21 
   1968       36      1144974.72   1089486.86   2234461.57 
   1968       37      1166967.15   1105480.49   2272447.64 
   1968       38      1187227.38   1121737.00   2308964.38 
   1968       39      1209725.34   1142722.03   2352447.37 
   1968       40      1230972.64   1164986.55   2395959.19 
   1968       41      1249486.95   1181750.41   2431237.36 
   1968       42      1262489.03   1191221.19   2453710.22 
   1968       43      1270986.49   1196988.92   2467975.40 
   1968       44      1276002.77   1199009.12   2475011.89 
   1968       45      1272579.43   1194244.21   2466823.64 
   1968       46      1256580.05   1177938.65   2434518.71 
   1968       47      1231675.83   1154312.70   2385988.52 
   1968       48      1204043.93   1128625.20   2332669.13 
   1968       49      1176468.37   1103043.97   2279512.34 
   1968       50      1151365.92   1079914.36   2231280.28 
   1968       51      1132313.92   1061880.63   2194194.55 
   1968       52      1117566.07   1047535.40   2165101.47 
   1968       53      1102266.61   1032271.68   2134538.29 
   1968       54      1084676.78   1014074.49   2098751.27 
   1968       55      1066721.14    993782.30   2060503.43 
   1968       56      1049214.67    972364.89   2021579.56 
   1968       57      1028727.44    947215.30   1975942.75 
   1968       58      1004523.38    918804.82   1923328.20 
   1968       59       977720.82    887975.88   1865696.70 
   1968       60       947469.46    854157.10   1801626.56 
   1968       61       907762.83    812699.49   1720462.32 
   1968       62       868627.33    770040.39   1638667.72 
   1968       63       836337.39    730973.17   1567310.56 
   1968       64       809222.47    695215.35   1504437.82 
   1968       65       784465.61    662661.99   1447127.61 
   1968       66       766861.10    635070.36   1401931.46 
   1968       67       750217.42    610127.53   1360344.95 
   1968       68       728472.07    583453.10   1311925.17 
   1968       69       701059.46    553025.54   1254085.00 
   1968       70       673472.13    522191.22   1195663.35 
   1968       71       646948.43    493485.20   1140433.62 
   1968       72       618698.43    465107.34   1083805.77 
   1968       73       588334.32    436626.01   1024960.33 
   1968       74       556772.29    408205.85    964978.14 
   1968       75       523511.00    379273.87    902784.88 
   1968       76       484714.67    347101.12    831815.78 
   1968       77       442308.76    312327.05    754635.81 
   1968       78       400229.56    278389.10    678618.66 
   1968       79       360111.94    246588.83    606700.77 
   1968       80       335450.93    220030.63    555481.56 
   1968       81       292455.04    187498.03    479953.07 
   1968       82       263686.48    165570.26    429256.74 
   1968       83       233776.92    143889.08    377666.00 
   1968       84       201174.13    120575.10    321749.22 
   1968       85       169540.71     98964.97    268505.68 
   1968       86       141176.94     80182.80    221359.74 
   1968       87       117651.49     64542.13    182193.61 
   1968       88        95482.01     50610.33    146092.34 
   1968       89        74510.20     38323.09    112833.29 
   1968       90        58654.36     29653.06     88307.41 
   1968       91        46556.65     22867.33     69423.97 
   1968       92        36427.18     17117.90     53545.08 
   1968       93        26827.43     12190.10     39017.53 
   1968       94        19022.98      8411.80     27434.78 
   1968       95        13602.53      6002.15     19604.69 
   1968       96         9478.20      4207.71     13685.91 
   1968       97         6474.98      2844.29      9319.27 
   1968       98         4422.09      1906.49      6328.58 
   1968       99         2838.55      1179.90      4018.46 
   1968      100         1836.81       736.94      2573.74 
   1968      101         1200.74       475.21      1675.95 
   1968      102          755.87       300.84      1056.71 
   1968      103          473.42       207.58       681.00 
   1968      104          305.00       145.91       450.91 
   1968      105          201.50        92.69       294.19 
   1968      106          132.47        66.10       198.57 
   1968      107           91.77        54.04       145.81 
   1968      108           69.67        37.00       106.67 
   1968      109           48.68        25.93        74.62 
   1968      110+         152.08        77.26       229.33 
   1969        0      1680726.20   1754358.90   3435085.10 
   1969        1      1658640.14   1722173.42   3380813.56 
   1969        2      1654188.85   1719974.92   3374163.77 
   1969        3      1730046.76   1795380.93   3525427.69 
   1969        4      1841912.95   1909754.73   3751667.68 
   1969        5      1910650.79   1988763.34   3899414.14 
   1969        6      1969932.58   2039757.79   4009690.37 
   1969        7      2010989.13   2086439.56   4097428.69 
   1969        8      2003529.37   2079394.19   4082923.56 
   1969        9      2018623.35   2096253.81   4114877.16 
   1969       10      2091648.45   2171964.48   4263612.93 
   1969       11      2031861.82   2110892.54   4142754.36 
   1969       12      2025189.17   2106345.53   4131534.70 
   1969       13      1986837.07   2058133.39   4044970.46 
   1969       14      1983714.16   2057094.46   4040808.62 
   1969       15      1938195.13   2013579.87   3951775.01 
   1969       16      1875811.60   1945862.52   3821674.12 
   1969       17      1838320.35   1896088.39   3734408.74 
   1969       18      1813092.67   1822370.71   3635463.38 
   1969       19      1785062.09   1738837.25   3523899.33 
   1969       20      1795764.04   1661066.31   3456830.35 
   1969       21      1779420.80   1613188.00   3392608.80 
   1969       22      1710260.65   1594529.82   3304790.47 
   1969       23      1488587.23   1393358.98   2881946.21 
   1969       24      1418222.60   1339245.99   2757468.60 
   1969       25      1437679.49   1375208.56   2812888.04 
   1969       26      1423821.06   1371087.86   2794908.93 
   1969       27      1359928.50   1307938.27   2667866.78 
   1969       28      1264594.25   1215604.43   2480198.68 
   1969       29      1205054.82   1157328.98   2362383.79 
   1969       30      1235529.20   1187794.40   2423323.60 
   1969       31      1153539.51   1108049.04   2261588.55 
   1969       32      1136031.44   1087038.40   2223069.84 
   1969       33      1113011.94   1064269.62   2177281.56 
   1969       34      1128780.72   1076032.92   2204813.64 
   1969       35      1111504.22   1060512.68   2172016.90 
   1969       36      1124966.34   1069724.56   2194690.90 
   1969       37      1149725.15   1089234.99   2238960.14 
   1969       38      1164959.57   1103216.87   2268176.44 
   1969       39      1188222.96   1124236.59   2312459.54 
   1969       40      1223002.27   1157500.12   2380502.39 
   1969       41      1231955.47   1165215.15   2397170.62 
   1969       42      1247967.14   1178469.64   2426436.78 
   1969       43      1254699.84   1182212.03   2436911.87 
   1969       44      1264460.77   1186980.22   2451440.99 
   1969       45      1273853.02   1192677.28   2466530.30 
   1969       46      1264112.83   1181344.23   2445457.05 
   1969       47      1247723.98   1164742.96   2412466.94 
   1969       48      1232015.62   1151733.20   2383748.81 
   1969       49      1204086.58   1126256.51   2330343.09 
   1969       50      1189519.83   1111353.56   2300873.40 
   1969       51      1156994.62   1078453.44   2235448.06 
   1969       52      1130440.07   1054503.85   2184943.92 
   1969       53      1110352.08   1034693.47   2145045.55 
   1969       54      1093727.34   1017709.83   2111437.17 
   1969       55      1079136.91   1001215.24   2080352.15 
   1969       56      1057911.45    977852.90   2035764.35 
   1969       57      1038497.02    952730.15   1991227.17 
   1969       58      1011771.38    923085.54   1934856.93 
   1969       59       988041.62    894216.82   1882258.45 
   1969       60       971729.35    872909.17   1844638.51 
   1969       61       931679.56    829885.77   1761565.33 
   1969       62       897541.56    791798.47   1689340.02 
   1969       63       862404.88    750242.93   1612647.81 
   1969       64       837705.52    715864.74   1553570.27 
   1969       65       810998.87    681245.04   1492243.90 
   1969       66       784961.27    646596.76   1431558.03 
   1969       67       762575.52    617126.78   1379702.29 
   1969       68       729882.69    581911.10   1311793.79 
   1969       69       714893.74    558418.02   1273311.75 
   1969       70       689736.15    529424.54   1219160.69 
   1969       71       652297.16    492266.54   1144563.70 
   1969       72       617788.62    460047.93   1077836.55 
   1969       73       588448.61    432454.10   1020902.72 
   1969       74       561187.07    405190.46    966377.53 
   1969       75       530330.66    378098.55    908429.21 
   1969       76       492777.94    347871.47    840649.41 
   1969       77       455789.48    316778.70    772568.18 
   1969       78       411512.13    281242.25    692754.38 
   1969       79       371557.10    248418.16    619975.27 
   1969       80       356292.78    229077.23    585370.01 
   1969       81       310281.29    196139.26    506420.54 
   1969       82       268452.39    165770.86    434223.25 
   1969       83       239317.92    144508.89    383826.81 
   1969       84       209826.60    124039.47    333866.07 
   1969       85       178466.84    102624.49    281091.32 
   1969       86       148564.58     83152.06    231716.64 
   1969       87       122001.69     66462.31    188464.00 
   1969       88       100186.15     52820.93    153007.08 
   1969       89        80113.20     40698.75    120811.95 
   1969       90        61350.88     30202.25     91553.13 
   1969       91        47599.07     22987.34     70586.41 
   1969       92        37148.30     17393.03     54541.32 
   1969       93        28445.79     12701.44     41147.23 
   1969       94        20547.01      8877.65     29424.66 
   1969       95        14219.54      6039.28     20258.81 
   1969       96         9974.38      4267.54     14241.92 
   1969       97         6826.01      2934.85      9760.86 
   1969       98         4584.90      1939.68      6524.58 
   1969       99         3095.36      1299.85      4395.21 
   1969      100         1982.29       789.64      2771.93 
   1969      101         1283.42       490.77      1774.19 
   1969      102          837.44       316.86      1154.30 
   1969      103          523.20       211.42       734.62 
   1969      104          331.36       153.00       484.36 
   1969      105          210.86       107.75       318.61 
   1969      106          137.98        64.08       202.07 
   1969      107           94.39        46.28       140.66 
   1969      108           69.38        36.20       105.58 
   1969      109           50.71        27.36        78.06 
   1969      110+         159.68        76.08       235.76 
   1970        0      1720300.40   1797653.32   3517953.72 
   1970        1      1672296.34   1736977.02   3409273.36 
   1970        2      1629915.64   1696524.40   3326440.04 
   1970        3      1672433.30   1738128.46   3410561.76 
   1970        4      1758880.51   1825058.03   3583938.53 
   1970        5      1837047.69   1911217.79   3748265.48 
   1970        6      1926001.70   1995393.87   3921395.57 
   1970        7      1974765.45   2052970.06   4027735.52 
   1970        8      1981610.80   2059421.87   4041032.67 
   1970        9      2024340.24   2105813.60   4130153.85 
   1970       10      2098722.70   2182544.82   4281267.52 
   1970       11      2031434.30   2109236.72   4140671.02 
   1970       12      2045532.57   2127038.81   4172571.38 
   1970       13      2032902.24   2107916.43   4140818.67 
   1970       14      2024803.65   2101445.86   4126249.51 
   1970       15      1978768.60   2057592.82   4036361.43 
   1970       16      1927170.88   1998575.50   3925746.38 
   1970       17      1890077.39   1952340.42   3842417.81 
   1970       18      1867817.03   1884606.88   3752423.91 
   1970       19      1838833.24   1804888.92   3643722.16 
   1970       20      1819801.90   1716616.56   3536418.46 
   1970       21      1751766.55   1610830.06   3362596.61 
   1970       22      1772673.20   1669212.25   3441885.45 
   1970       23      1700509.99   1617803.29   3318313.28 
   1970       24      1531597.70   1468132.04   2999729.73 
   1970       25      1402215.57   1354002.72   2756218.30 
   1970       26      1424684.59   1377444.46   2802129.05 
   1970       27      1448570.05   1399583.41   2848153.45 
   1970       28      1360925.76   1316437.74   2677363.50 
   1970       29      1260849.27   1220111.22   2480960.50 
   1970       30      1268815.85   1227324.82   2496140.67 
   1970       31      1175771.36   1132790.75   2308562.10 
   1970       32      1163534.34   1115539.19   2279073.53 
   1970       33      1131787.61   1081538.38   2213325.99 
   1970       34      1147265.88   1092268.11   2239534.00 
   1970       35      1126031.71   1074033.16   2200064.87 
   1970       36      1119010.33   1064015.91   2183026.23 
   1970       37      1132964.98   1072217.86   2205182.84 
   1970       38      1143720.58   1084975.33   2228695.91 
   1970       39      1165711.21   1108968.89   2274680.10 
   1970       40      1214715.56   1153981.71   2368697.27 
   1970       41      1222243.94   1158755.64   2380999.58 
   1970       42      1228214.03   1163714.23   2391928.25 
   1970       43      1234472.41   1166741.53   2401213.95 
   1970       44      1245705.57   1170446.26   2416151.82 
   1970       45      1265373.31   1183055.11   2448428.42 
   1970       46      1263122.08   1178143.39   2441265.47 
   1970       47      1252446.97   1165895.16   2418342.13 
   1970       48      1251425.33   1167227.45   2418652.78 
   1970       49      1233944.62   1154111.88   2388056.50 
   1970       50      1228227.90   1146861.26   2375089.16 
   1970       51      1199188.53   1113362.22   2312550.75 
   1970       52      1150398.16   1067706.96   2218105.12 
   1970       53      1114689.59   1035018.38   2149707.97 
   1970       54      1094995.63   1015033.92   2110029.55 
   1970       55      1087199.39   1005179.83   2092379.21 
   1970       56      1068787.36    985333.03   2054120.39 
   1970       57      1048719.57    959501.14   2008220.71 
   1970       58      1022007.78    929242.32   1951250.11 
   1970       59       998333.05    900514.63   1898847.68 
   1970       60       990764.80    886804.09   1877568.88 
   1970       61       958543.62    850303.98   1808847.60 
   1970       62       923069.52    809609.86   1732679.38 
   1970       63       887702.46    768997.51   1656699.97 
   1970       64       862460.70    734290.44   1596751.14 
   1970       65       840111.68    703358.15   1543469.83 
   1970       66       810997.88    666049.18   1477047.06 
   1970       67       779574.49    629683.66   1409258.15 
   1970       68       733312.88    583463.32   1316776.20 
   1970       69       720158.04    557995.98   1278154.02 
   1970       70       709685.46    537753.17   1247438.64 
   1970       71       667021.88    497975.53   1164997.42 
   1970       72       616937.36    455622.21   1072559.57 
   1970       73       585132.55    427746.50   1012879.05 
   1970       74       564463.86    404189.96    968653.82 
   1970       75       538083.84    378627.50    916711.35 
   1970       76       499871.37    348398.91    848270.28 
   1970       77       465622.62    318934.73    784557.35 
   1970       78       424574.13    285751.80    710325.93 
   1970       79       382712.25    250089.42    632801.66 
   1970       80       364646.02    228134.84    592780.86 
   1970       81       330352.06    204688.81    535040.88 
   1970       82       285512.97    173821.26    459334.23 
   1970       83       244318.33    145073.71    389392.04 
   1970       84       215585.11    124954.55    340539.66 
   1970       85       186896.17    106057.82    292954.00 
   1970       86       157083.25     86590.54    243673.78 
   1970       87       129107.45     69226.66    198334.11 
   1970       88       104675.74     54648.31    159324.05 
   1970       89        84780.63     42755.80    127536.43 
   1970       90        66589.87     32374.33     98964.20 
   1970       91        50127.34     23600.43     73727.76 
   1970       92        38305.77     17686.67     55992.44 
   1970       93        29341.90     13088.52     42430.42 
   1970       94        21990.44      9351.50     31341.94 
   1970       95        15563.87      6438.87     22002.74 
   1970       96        10544.12      4298.83     14842.96 
   1970       97         7260.56      2978.75     10239.31 
   1970       98         4896.51      2016.95      6913.46 
   1970       99         3245.04      1334.70      4579.74 
   1970      100         2197.00       878.81      3075.81 
   1970      101         1393.57       526.55      1920.12 
   1970      102          897.02       329.85      1226.87 
   1970      103          588.85       222.10       810.95 
   1970      104          373.83       157.09       530.92 
   1970      105          236.73       116.29       353.01 
   1970      106          153.40        79.19       232.59 
   1970      107          101.57        49.27       150.84 
   1970      108           69.21        32.48       101.69 
   1970      109           50.15        26.05        76.19 
   1970      110+         167.27        77.02       244.28 
   1971        0      1716387.37   1796543.53   3512930.90 
   1971        1      1708790.88   1777803.09   3486593.98 
   1971        2      1645298.23   1713292.93   3358591.15 
   1971        3      1650989.56   1716989.00   3367978.56 
   1971        4      1702942.51   1768946.57   3471889.08 
   1971        5      1756900.41   1827896.67   3584797.08 
   1971        6      1855123.70   1920364.45   3775488.14 
   1971        7      1936182.06   2013673.70   3949855.76 
   1971        8      1948210.10   2027961.02   3976171.12 
   1971        9      2010460.00   2092213.12   4102673.12 
   1971       10      2104497.21   2192498.66   4296995.87 
   1971       11      2038768.92   2119530.70   4158299.63 
   1971       12      2046746.86   2126248.72   4172995.58 
   1971       13      2056512.81   2132008.09   4188520.90 
   1971       14      2070054.56   2149310.81   4219365.37 
   1971       15      2021827.77   2104086.58   4125914.35 
   1971       16      1969306.93   2042813.74   4012120.67 
   1971       17      1940559.85   2005332.56   3945892.40 
   1971       18      1916820.82   1939589.17   3856409.99 
   1971       19      1898071.71   1883627.11   3781698.82 
   1971       20      1866830.65   1808168.76   3674999.40 
   1971       21      1771049.26   1681906.85   3452956.11 
   1971       22      1746510.50   1668564.34   3415074.85 
   1971       23      1765425.84   1696958.07   3462383.91 
   1971       24      1755029.72   1703301.51   3458331.23 
   1971       25      1515345.77   1482869.70   2998215.48 
   1971       26      1390715.64   1354247.70   2744963.34 
   1971       27      1450937.07   1406186.77   2857123.84 
   1971       28      1448566.26   1405327.21   2853893.48 
   1971       29      1367194.79   1329702.34   2696897.13 
   1971       30      1328853.69   1293122.87   2621976.56 
   1971       31      1208067.14   1169318.85   2377385.99 
   1971       32      1188776.33   1142537.73   2331314.06 
   1971       33      1160290.20   1109041.90   2269332.10 
   1971       34      1167289.43   1111795.43   2279084.86 
   1971       35      1145262.40   1091263.36   2236525.75 
   1971       36      1129519.34   1075025.89   2204545.22 
   1971       37      1123748.90   1066250.79   2189999.69 
   1971       38      1128724.41   1070980.29   2199704.70 
   1971       39      1147989.85   1094230.55   2242220.41 
   1971       40      1182170.61   1130196.18   2312366.79 
   1971       41      1212465.97   1155484.98   2367950.95 
   1971       42      1219752.31   1159997.47   2379749.78 
   1971       43      1218214.34   1156234.10   2374448.44 
   1971       44      1228225.08   1159480.99   2387706.07 
   1971       45      1243460.71   1165206.69   2408667.40 
   1971       46      1256475.65   1172733.42   2429209.07 
   1971       47      1255500.46   1168513.21   2424013.67 
   1971       48      1252483.86   1163730.03   2416213.89 
   1971       49      1256758.40   1170987.29   2427745.69 
   1971       50      1241241.46   1159237.80   2400479.25 
   1971       51      1235024.35   1148015.07   2383039.42 
   1971       52      1193561.62   1103534.42   2297096.04 
   1971       53      1138303.75   1052524.86   2190828.61 
   1971       54      1100759.49   1017497.26   2118256.74 
   1971       55      1085721.03   1000972.73   2086693.76 
   1971       56      1077738.47    989969.93   2067708.40 
   1971       57      1059746.66    969002.58   2028749.24 
   1971       58      1036272.09    939490.66   1975762.75 
   1971       59      1013542.35    911775.39   1925317.74 
   1971       60       989195.46    883166.83   1872362.29 
   1971       61       981796.74    870268.10   1852064.84 
   1971       62       953524.21    832733.35   1786257.56 
   1971       63       920538.01    792508.09   1713046.10 
   1971       64       890792.30    754250.67   1645042.96 
   1971       65       864708.11    720227.88   1584935.99 
   1971       66       839796.44    686268.67   1526065.11 
   1971       67       803042.05    646740.63   1449782.67 
   1971       68       756249.65    600237.74   1356487.39 
   1971       69       716480.88    558015.49   1274496.37 
   1971       70       700034.42    529041.29   1229075.70 
   1971       71       687891.05    510387.16   1198278.20 
   1971       72       635904.52    464891.73   1100796.26 
   1971       73       589041.07    425969.98   1015011.06 
   1971       74       560673.61    399141.80    959815.41 
   1971       75       540938.05    376688.78    917626.83 
   1971       76       512744.21    350943.71    863687.92 
   1971       77       476480.08    321248.40    797728.48 
   1971       78       441947.47    293665.21    735612.68 
   1971       79       400536.01    258766.97    659302.98 
   1971       80       369489.35    227198.64    596687.99 
   1971       81       338742.02    204185.70    542927.72 
   1971       82       304644.72    181531.62    486176.35 
   1971       83       260594.88    152525.95    413120.83 
   1971       84       220630.93    125727.45    346358.38 
   1971       85       192480.23    107028.64    299508.87 
   1971       86       164920.98     89627.79    254548.77 
   1971       87       136967.27     72229.96    209197.24 
   1971       88       111202.71     56980.76    168183.46 
   1971       89        89012.72     44295.70    133308.42 
   1971       90        70848.05     34134.62    104982.68 
   1971       91        54700.22     25394.71     80094.93 
   1971       92        40518.13     18176.62     58694.75 
   1971       93        30244.49     13361.73     43606.22 
   1971       94        22696.97      9716.59     32413.57 
   1971       95        16734.51      6816.46     23550.97 
   1971       96        11642.40      4563.59     16205.98 
   1971       97         7716.76      2978.82     10695.58 
   1971       98         5213.14      2054.35      7267.49 
   1971       99         3478.09      1396.87      4874.96 
   1971      100         2308.41       912.82      3221.23 
   1971      101         1543.96       600.99      2144.95 
   1971      102          970.84       357.89      1328.73 
   1971      103          627.33       230.52       857.85 
   1971      104          410.75       159.11       569.86 
   1971      105          265.69       116.22       381.91 
   1971      106          172.46        85.69       258.15 
   1971      107          113.39        61.38       174.77 
   1971      108           71.86        36.45       108.31 
   1971      109           50.60        22.86        73.46 
   1971      110+         178.91        76.97       255.88 
   1972        0      1633616.20   1709102.51   3342718.71 
   1972        1      1699170.10   1771904.40   3471074.50 
   1972        2      1682798.33   1755058.50   3437856.83 
   1972        3      1667296.79   1734541.47   3401838.26 
   1972        4      1681245.42   1747253.32   3428498.74 
   1972        5      1701691.08   1771187.69   3472878.77 
   1972        6      1773899.63   1836895.55   3610795.17 
   1972        7      1869880.71   1942372.03   3812252.75 
   1972        8      1908426.63   1987168.20   3895594.83 
   1972        9      1984219.52   2066218.34   4050437.86 
   1972       10      2085702.60   2174446.67   4260149.26 
   1972       11      2048000.69   2132253.49   4180254.18 
   1972       12      2052515.08   2133775.35   4186290.43 
   1972       13      2058497.84   2132755.21   4191253.04 
   1972       14      2091757.63   2170508.48   4262266.11 
   1972       15      2068556.85   2153573.63   4222130.47 
   1972       16      2013830.68   2089333.48   4103164.16 
   1972       17      1981053.15   2047561.55   4028614.70 
   1972       18      1961805.58   1985842.63   3947648.20 
   1972       19      1952331.25   1948857.03   3901188.28 
   1972       20      1919565.64   1897876.70   3817442.33 
   1972       21      1816329.23   1780895.85   3597225.08 
   1972       22      1766050.18   1718098.87   3484149.05 
   1972       23      1741760.45   1686773.99   3428534.44 
   1972       24      1822667.55   1776682.28   3599349.84 
   1972       25      1738273.09   1712796.51   3451069.61 
   1972       26      1502599.97   1478363.95   2980963.92 
   1972       27      1415712.96   1379494.22   2795207.18 
   1972       28      1446930.02   1404943.55   2851873.58 
   1972       29      1468083.95   1429596.30   2897680.24 
   1972       30      1434946.33   1401451.69   2836398.01 
   1972       31      1269097.20   1233867.19   2502964.39 
   1972       32      1222819.94   1178825.73   2401645.66 
   1972       33      1184774.71   1134541.58   2319316.28 
   1972       34      1195287.72   1140791.96   2336079.67 
   1972       35      1164273.88   1110797.51   2275071.38 
   1972       36      1143511.15   1088014.96   2231526.11 
   1972       37      1131259.93   1076279.24   2207539.17 
   1972       38      1120253.45   1066255.59   2186509.04 
   1972       39      1137493.85   1083478.67   2220972.53 
   1972       40      1154232.86   1105986.65   2260219.51 
   1972       41      1177155.69   1128676.23   2305831.92 
   1972       42      1211468.54   1157744.02   2369212.56 
   1972       43      1213241.85   1155230.96   2368472.81 
   1972       44      1215732.28   1153968.70   2369700.98 
   1972       45      1222719.26   1151996.33   2374715.59 
   1972       46      1236433.41   1158207.75   2394641.17 
   1972       47      1252732.89   1167985.19   2420718.07 
   1972       48      1251491.85   1160244.03   2411735.88 
   1972       49      1262508.82   1168970.66   2431479.48 
   1972       50      1245738.02   1158974.42   2404712.44 
   1972       51      1247255.52   1160980.36   2408235.89 
   1972       52      1231285.66   1139813.46   2371099.12 
   1972       53      1187032.39   1094016.39   2281048.78 
   1972       54      1127329.25   1038063.76   2165393.01 
   1972       55      1089487.99   1001723.37   2091211.36 
   1972       56      1077467.76    986195.39   2063663.15 
   1972       57      1068476.19    974693.87   2043170.06 
   1972       58      1049989.74    950500.51   2000490.25 
   1972       59      1031477.74    926219.21   1957696.95 
   1972       60       989534.50    881750.51   1871285.01 
   1972       61       985944.22    873906.75   1859850.97 
   1972       62       979516.90    854276.82   1833793.72 
   1972       63       956757.95    820195.03   1776952.98 
   1972       64       925507.94    777711.45   1703219.39 
   1972       65       892506.74    737691.89   1630198.63 
   1972       66       863474.80    700688.21   1564163.01 
   1972       67       829514.97    664445.97   1493960.94 
   1972       68       786744.22    621454.73   1408198.95 
   1972       69       733263.66    573177.35   1306441.00 
   1972       70       681725.05    519478.77   1201203.82 
   1972       71       681761.56    506959.82   1188721.38 
   1972       72       661104.97    479336.07   1140441.04 
   1972       73       613129.81    437838.20   1050968.00 
   1972       74       563233.12    395707.58    958940.70 
   1972       75       535633.52    369327.44    904960.96 
   1972       76       519912.36    350163.13    870075.49 
   1972       77       491462.00    324643.35    816105.34 
   1972       78       458717.46    300159.89    758877.35 
   1972       79       419686.10    268889.66    688575.77 
   1972       80       383047.77    234669.26    617717.03 
   1972       81       343250.03    203124.96    546374.99 
   1972       82       312521.98    180978.24    493500.23 
   1972       83       278440.24    159323.04    437763.28 
   1972       84       235681.43    132222.15    367903.58 
   1972       85       197281.51    107617.50    304899.01 
   1972       86       169957.47     90482.68    260440.15 
   1972       87       143809.57     74776.58    218586.15 
   1972       88       117969.65     59528.10    177497.76 
   1972       89        94592.20     46140.24    140732.45 
   1972       90        74362.82     35362.14    109724.97 
   1972       91        58308.37     26833.71     85142.08 
   1972       92        44246.42     19594.36     63840.78 
   1972       93        32064.79     13680.17     45744.97 
   1972       94        23395.07      9831.70     33226.77 
   1972       95        17288.03      7024.25     24312.27 
   1972       96        12497.69      4811.27     17308.96 
   1972       97         8474.64      3172.21     11646.85 
   1972       98         5486.60      2056.45      7543.05 
   1972       99         3682.24      1408.00      5090.23 
   1972      100         2456.89       949.29      3406.17 
   1972      101         1624.97       617.83      2242.81 
   1972      102         1067.25       410.69      1477.94 
   1972      103          671.11       254.89       926.00 
   1972      104          428.65       163.39       592.04 
   1972      105          284.85       111.13       395.98 
   1972      106          182.49        80.88       263.36 
   1972      107          120.25        61.93       182.18 
   1972      108           83.16        43.25       126.41 
   1972      109           56.34        24.49        80.83 
   1972      110+         171.77        81.62       253.39 
   1973        0      1546203.86   1617583.42   3163787.27 
   1973        1      1611330.57   1680064.70   3291395.27 
   1973        2      1675920.15   1751666.18   3427586.33 
   1973        3      1706305.87   1777809.50   3484115.36 
   1973        4      1697302.59   1764549.50   3461852.08 
   1973        5      1679486.97   1748741.84   3428228.80 
