United Kingdom, Exposure to risk (period 1x1)     Last modified: 29-Jan-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
   1939        4       322781.88    334107.28    656889.16 
   1939        5       321679.82    332161.87    653841.69 
   1939        6       326267.30    335622.97    661890.27 
   1939        7       333337.63    341528.39    674866.02 
   1939        8       335953.69    342062.91    678016.60 
   1939        9       336276.36    341148.37    677424.73 
   1939       10       339037.16    344233.70    683270.86 
   1939       11       345015.27    350031.89    695047.16 
   1939       12       354494.90    358792.78    713287.68 
   1939       13       365086.62    368681.83    733768.44 
   1939       14       374880.96    377309.46    752190.41 
   1939       15       386073.48    386513.23    772586.71 
   1939       16       400968.70    399774.57    800743.28 
   1939       17       421546.95    412798.55    834345.50 
   1939       18       433759.98    409763.06    843523.04 
   1939       19       411117.06    371610.70    782727.76 
   1939       20       360891.95    309007.65    669899.60 
   1939       21       330456.62    272610.21    603066.83 
   1939       22       340290.66    281407.85    621698.52 
   1939       23       367200.19    308973.10    676173.29 
   1939       24       390173.97    335182.83    725356.79 
   1939       25       401767.42    352679.63    754447.05 
   1939       26       404712.56    361767.23    766479.79 
   1939       27       405239.35    366648.80    771888.15 
   1939       28       406352.77    370713.67    777066.44 
   1939       29       408906.91    374963.91    783870.82 
   1939       30       410905.49    377151.51    788057.00 
   1939       31       409195.01    375689.46    784884.46 
   1939       32       404549.49    372701.92    777251.42 
   1939       33       398712.41    369599.65    768312.06 
   1939       34       393059.08    366494.40    759553.48 
   1939       35       387582.25    362803.17    750385.42 
   1939       36       381808.90    358034.57    739843.47 
   1939       37       378414.92    353766.22    732181.14 
   1939       38       376759.18    348271.26    725030.43 
   1939       39       370710.35    334006.04    704716.40 
   1939       40       361402.37    313231.74    674634.10 
   1939       41       354907.24    297435.50    652342.74 
   1939       42       351144.01    289814.51    640958.52 
   1939       43       346129.12    285168.15    631297.28 
   1939       44       340578.52    281278.55    621857.07 
   1939       45       336507.49    278846.79    615354.28 
   1939       46       333743.34    278256.88    612000.22 
   1939       47       330526.69    278037.00    608563.69 
   1939       48       322753.05    274120.07    596873.12 
   1939       49       314409.59    268844.73    583254.32 
   1939       50       312706.44    267182.81    579889.25 
   1939       51       311722.88    264722.18    576445.06 
   1939       52       306370.93    259545.51    565916.45 
   1939       53       299369.22    254468.19    553837.41 
   1939       54       292758.69    249177.50    541936.18 
   1939       55       287947.64    243827.36    531775.00 
   1939       56       285969.02    242025.42    527994.44 
   1939       57       284017.28    242588.08    526605.36 
   1939       58       276273.01    237867.42    514140.43 
   1939       59       263766.19    227421.99    491188.18 
   1939       60       254978.84    218967.17    473946.01 
   1939       61       250575.59    214500.84    465076.43 
   1939       62       244764.37    210112.30    454876.67 
   1939       63       234697.07    203022.24    437719.31 
   1939       64       222783.46    193807.41    416590.86 
   1939       65       213210.24    184608.56    397818.80 
   1939       66       205644.63    176193.62    381838.26 
   1939       67       196976.13    166605.72    363581.84 
   1939       68       183863.27    153071.47    336934.74 
   1939       69       168699.12    138823.43    307522.55 
   1939       70       158055.48    128489.17    286544.65 
   1939       71       151441.07    120523.88    271964.95 
   1939       72       144009.03    111301.75    255310.78 
   1939       73       133364.35     99606.24    232970.59 
   1939       74       120291.29     87440.80    207732.10 
   1939       75       107633.27     77018.32    184651.59 
   1939       76        96637.92     67917.96    164555.88 
   1939       77        86897.08     58796.78    145693.86 
   1939       78        76837.53     49187.00    126024.53 
   1939       79        66176.59     40240.80    106417.40 
   1939       80        58740.20     36594.73     95334.93 
   1939       81        49907.32     30280.73     80188.05 
   1939       82        43272.38     25385.88     68658.25 
   1939       83        36261.17     20299.22     56560.39 
   1939       84        29535.12     15789.98     45325.10 
   1939       85        23615.62     12070.68     35686.30 
   1939       86        18895.23      9068.17     27963.40 
   1939       87        15154.13      6849.91     22004.04 
   1939       88        11792.86      5093.09     16885.95 
   1939       89         8790.15      3644.64     12434.79 
   1939       90         6308.64      2501.32      8809.95 
   1939       91         4463.86      1647.01      6110.87 
   1939       92         3215.41      1101.78      4317.19 
   1939       93         2290.07       748.17      3038.24 
   1939       94         1560.96       483.08      2044.04 
   1939       95         1025.14       300.00      1325.15 
   1939       96          643.47       183.87       827.34 
   1939       97          410.18       104.65       514.83 
   1939       98          263.22        61.92       325.14 
   1939       99          153.74        37.86       191.60 
   1939      100           83.90        17.08       100.98 
   1939      101           43.21         8.57        51.78 
   1939      102           19.37         4.38        23.75 
   1939      103           10.17         2.54        12.71 
   1939      104            4.72         2.73         7.45 
   1939      105            2.79         1.15         3.94 
   1939      106            2.47         0.00         2.47 
   1939      107            1.25         0.00         1.25 
   1939      108            0.49         0.00         0.49 
   1939      109            0.00         0.00         0.00 
   1939      110+           0.00         0.00         0.00 
   1940        0       338875.69    354650.63    693526.32 
   1940        1       338814.31    353048.44    691862.75 
   1940        2       335249.51    348700.72    683950.23 
   1940        3       329279.22    341303.89    670583.11 
   1940        4       324447.81    335754.18    660201.99 
   1940        5       320884.48    331931.51    652816.00 
   1940        6       319600.50    329753.81    649354.31 
   1940        7       324434.37    333471.55    657905.92 
   1940        8       332194.38    340079.51    672273.89 
   1940        9       335961.16    341856.92    677818.07 
   1940       10       337548.81    342229.85    679778.67 
   1940       11       341269.92    346142.21    687412.13 
   1940       12       347691.65    352420.46    700112.10 
   1940       13       356873.59    361159.35    718032.93 
   1940       14       365957.48    369833.03    735790.51 
   1940       15       374055.51    377010.25    751065.77 
   1940       16       384089.44    385478.52    769567.96 
   1940       17       399507.63    384206.46    783714.09 
   1940       18       420366.87    367208.94    787575.80 
   1940       19       431000.37    334724.49    765724.86 
   1940       20       407476.78    275785.93    683262.70 
   1940       21       357811.25    205906.10    563717.35 
   1940       22       328892.57    170315.07    499207.63 
   1940       23       340033.27    183220.93    523254.20 
   1940       24       367762.49    220352.87    588115.36 
   1940       25       391148.09    258675.98    649824.07 
   1940       26       402865.01    286425.22    689290.23 
   1940       27       405562.84    303662.35    709225.19 
   1940       28       405373.35    315185.47    720558.81 
   1940       29       405646.14    324524.22    730170.36 
   1940       30       407461.74    332921.69    740383.44 
   1940       31       409025.48    338821.57    747847.05 
   1940       32       407299.17    341112.93    748412.10 
   1940       33       402830.63    341998.98    744829.61 
   1940       34       397333.39    342804.70    740138.10 
   1940       35       392234.25    343710.16    735944.41 
   1940       36       387385.27    344057.38    731442.64 
   1940       37       382158.40    342920.76    725079.15 
   1940       38       378977.09    341491.30    720468.39 
   1940       39       377088.47    338039.53    715128.00 
   1940       40       370520.70    325266.43    695787.13 
   1940       41       360458.17    305686.44    666144.61 
   1940       42       353044.09    290709.53    643753.62 
   1940       43       348518.37    283530.77    632049.14 
   1940       44       343080.77    279105.08    622185.85 
   1940       45       337479.54    275444.83    612924.37 
   1940       46       333764.46    273508.00    607272.46 
   1940       47       331601.80    273664.90    605266.70 
   1940       48       328871.41    274220.51    603091.92 
   1940       49       321616.42    271291.32    592907.74 
   1940       50       313644.23    266858.36    580502.59 
   1940       51       311667.90    265293.97    576961.87 
   1940       52       310009.71    262402.00    572411.71 
   1940       53       303893.20    256543.84    560437.04 
   1940       54       296154.43    250625.78    546780.21 
   1940       55       289080.90    244704.08    533784.98 
   1940       56       284170.78    239271.18    523441.96 
   1940       57       282374.88    237713.29    520088.17 
   1940       58       280570.00    238435.42    519005.43 
   1940       59       273003.36    233949.79    506953.15 
   1940       60       260795.83    223767.19    484563.02 
   1940       61       251999.77    215097.98    467097.76 
   1940       62       247133.96    209769.19    456903.16 
   1940       63       240512.49    204127.45    444639.95 
   1940       64       229599.78    195812.88    425412.67 
   1940       65       217054.02    185725.80    402779.82 
   1940       66       206993.90    176157.87    383151.78 
   1940       67       198945.76    167555.70    366501.46 
   1940       68       189816.70    157919.21    347735.92 
   1940       69       176586.79    144782.42    321369.21 
   1940       70       161651.70    131139.89    292791.59 
   1940       71       151235.75    121160.23    272395.98 
   1940       72       144552.43    113110.41    257662.84 
   1940       73       136753.27    103461.40    240214.67 
   1940       74       125636.50     91393.99    217030.49 
   1940       75       112110.05     79004.70    191114.75 
   1940       76        99110.89     68604.15    167715.04 
   1940       77        88057.27     59814.97    147872.24 
   1940       78        78346.79     51086.55    129433.34 
   1940       79        68235.88     41853.29    110089.17 
   1940       80        61345.72     38099.65     99445.37 
   1940       81        51619.76     31015.36     82635.12 
   1940       82        43330.47     25250.31     68580.78 
   1940       83        36906.75     20698.35     57605.10 
   1940       84        30406.36     16185.49     46591.85 
   1940       85        24322.82     12360.99     36683.81 
   1940       86        19146.18      9277.01     28423.19 
   1940       87        15047.44      6789.10     21836.54 
   1940       88        11849.15      5058.28     16907.43 
   1940       89         9034.59      3703.57     12738.16 
   1940       90         6566.68      2573.78      9140.45 
   1940       91         4639.99      1736.69      6376.68 
   1940       92         3233.32      1116.94      4350.26 
   1940       93         2243.57       721.63      2965.20 
   1940       94         1543.74       474.48      2018.22 
   1940       95         1011.91       294.94      1306.85 
   1940       96          636.82       178.02       814.84 
   1940       97          386.26       103.37       489.64 
   1940       98          241.01        55.17       296.18 
   1940       99          148.42        32.21       180.64 
   1940      100           85.09        18.65       103.75 
   1940      101           44.48         7.83        52.31 
   1940      102           20.69         3.44        24.14 
   1940      103            9.08         1.74        10.82 
   1940      104            3.29         2.31         5.60 
   1940      105            1.26         2.47         3.73 
   1940      106            1.25         0.92         2.17 
   1940      107            1.00         0.00         1.00 
   1940      108            0.49         0.00         0.49 
   1940      109            0.00         0.00         0.00 
   1940      110+           0.00         0.00         0.00 
   1941        0       332565.31    348264.79    680830.10 
   1941        1       332696.78    346717.93    679414.71 
   1941        2       336046.85    349721.61    685768.45 
   1941        3       332740.33    345663.42    678403.75 
   1941        4       326925.92    338686.04    665611.96 
   1941        5       322420.76    333560.19    655980.95 
   1941        6       319389.35    330273.66    649663.02 
   1941        7       318770.60    328775.15    647545.74 
   1941        8       324415.24    333307.18    657722.43 
   1941        9       333154.28    340944.63    674098.91 
   1941       10       337747.18    343593.48    681340.65 
   1941       11       339613.88    344069.58    683683.47 
   1941       12       343068.04    347581.20    690649.24 
   1941       13       348741.90    353233.36    701975.27 
   1941       14       356071.87    360276.08    716347.95 
   1941       15       363264.73    367405.70    730670.42 
   1941       16       370405.89    374211.49    744617.39 
   1941       17       376801.92    361967.35    738769.26 
   1941       18       388314.22    324019.22    712333.44 
   1941       19       406283.24    282478.86    688762.10 
   1941       20       415160.77    240421.30    655582.07 
   1941       21       393533.51    184476.24    578009.74 
   1941       22       347217.60    124452.02    471669.62 
   1941       23       321645.79     97789.07    419434.86 
   1941       24       335609.08    119634.16    455243.24 
   1941       25       365145.48    165985.52    531131.01 
   1941       26       389169.90    208316.87    597486.76 
   1941       27       400958.39    236494.13    637452.52 
   1941       28       403156.50    253444.40    656600.89 
   1941       29       402276.29    264859.21    667135.49 
   1941       30       402123.74    275100.51    677224.25 
   1941       31       403964.89    285868.63    689833.52 
   1941       32       405940.34    295362.13    701302.47 
   1941       33       404865.28    302241.45    707106.73 
   1941       34       401069.32    308379.10    709448.42 
   1941       35       396229.06    314645.65    710874.71 
   1941       36       391664.37    320935.56    712599.92 
   1941       37       387000.35    325926.85    712927.19 
   1941       38       381707.37    328409.44    710116.81 
   1941       39       378001.57    329799.29    707800.86 
   1941       40       375297.17    328400.62    703697.79 
   1941       41       367936.36    317328.71    685265.07 
   1941       42       357195.09    299306.70    656501.79 
   1941       43       349503.47    285624.51    635127.98 
   1941       44       345145.02    279450.20    624595.22 
   1941       45       340283.46    275926.83    616210.30 
   1941       46       335463.73    273179.28    608643.02 
   1941       47       332374.45    272028.73    604403.18 
   1941       48       330483.68    272626.37    603110.05 
   1941       49       327540.85    273184.27    600725.12 
   1941       50       319925.14    269997.57    589922.71 
   1941       51       311388.10    264919.14    576307.24 
   1941       52       308544.22    262329.06    570873.28 
   1941       53       306413.94    258742.15    565156.09 
   1941       54       300143.97    252502.30    552646.27 
   1941       55       292740.91    246678.68    539419.59 
   1941       56       286300.68    241278.01    527578.69 
   1941       57       281840.25    236283.82    518124.07 
   1941       58       280225.76    234802.66    515028.42 
   1941       59       278122.43    235039.78    513162.21 
   1941       60       270100.75    229791.62    499892.38 
   1941       61       257293.31    218592.75    475886.06 
   1941       62       247582.60    208559.95    456142.55 
   1941       63       241736.11    201916.66    443652.77 
   1941       64       234246.85    195279.55    429526.40 
   1941       65       222819.47    186628.12    409447.59 
   1941       66       210205.34    176912.69    387118.03 
   1941       67       200103.89    167831.45    367935.34 
   1941       68       192006.17    159549.82    351555.99 
   1941       69       182889.11    150350.68    333239.79 
   1941       70       169712.38    137651.55    307363.93 
   1941       71       154786.60    124061.31    278847.91 
   1941       72       143931.24    113553.71    257484.95 
   1941       73       136657.36    104850.07    241507.44 
   1941       74       128331.37     94747.11    223078.48 
   1941       75       116812.14     82554.50    199366.64 
   1941       76       103127.96     70387.43    173515.39 
   1941       77        90230.69     60510.40    150741.09 
   1941       78        79460.36     52398.10    131858.46 
   1941       79        69912.70     44210.08    114122.78 
   1941       80        62623.58     38869.02    101492.60 
   1941       81        54156.06     32379.53     86535.60 
   1941       82        44935.24     25916.47     70851.71 
   1941       83        37037.91     20677.72     57715.63 
   1941       84        31058.56     16584.65     47643.21 
   1941       85        25131.02     12706.08     37837.10 
   1941       86        19763.58      9541.05     29304.63 
   1941       87        15244.32      6974.78     22219.10 
   1941       88        11749.25      5052.44     16801.69 
   1941       89         9064.43      3692.52     12756.95 
   1941       90         6745.85      2605.03      9350.88 
   1941       91         4844.03      1808.48      6652.52 
   1941       92         3340.62      1197.91      4538.53 
   1941       93         2230.13       743.24      2973.37 
   1941       94         1499.43       465.72      1965.15 
   1941       95         1000.28       291.71      1292.00 
   1941       96          635.62       174.99       810.61 
   1941       97          382.56       102.60       485.16 
   1941       98          223.12        57.47       280.59 
   1941       99          139.00        29.21       168.20 
   1941      100           84.42        15.56        99.98 
   1941      101           44.34         9.24        53.58 
   1941      102           21.84         3.83        25.66 
   1941      103            9.36         1.49        10.84 
   1941      104            2.46         1.24         3.71 
   1941      105            0.73         1.81         2.54 
   1941      106            0.26         2.23         2.49 
   1941      107            0.76         0.92         1.68 
   1941      108            0.49         0.00         0.49 
   1941      109            0.00         0.00         0.00 
   1941      110+           0.00         0.00         0.00 
   1942        0       345130.12    362255.35    707385.47 
   1942        1       329795.02    344155.95    673950.97 
   1942        2       329569.59    342694.78    672264.37 
   1942        3       332028.63    344838.68    676867.31 
   1942        4       330239.98    342687.84    672927.82 
   1942        5       325768.22    337344.46    663112.67 
   1942        6       322445.84    333533.96    655979.80 
   1942        7       320313.52    331218.44    651531.96 
   1942        8       320366.32    330456.58    650822.90 
   1942        9       326499.54    335513.03    662012.57 
   1942       10       335235.59    343182.75    678418.34 
   1942       11       339120.42    345000.88    684121.30 
   1942       12       339928.55    344175.76    684104.31 
   1942       13       342310.93    346405.93    688716.86 
   1942       14       346582.75    350527.68    697110.43 
   1942       15       352838.68    356388.88    709227.56 
   1942       16       360155.66    363618.30    723773.97 
   1942       17       362520.04    339182.81    701702.85 
   1942       18       361491.83    280589.32    642081.15 
   1942       19       367081.65    231181.90    598263.55 
   1942       20       380797.97    200453.48    581251.45 
   1942       21       390164.59    175380.46    565545.05 
   1942       22       371763.01    138399.91    510162.91 
   1942       23       330112.41     94671.36    424783.77 
   1942       24       309774.65     81108.14    390882.79 
   1942       25       328251.85    112516.05    440767.89 
   1942       26       360668.77    160585.43    521254.20 
   1942       27       386153.21    198845.95    584999.16 
   1942       28       398348.48    221335.02    619683.50 
   1942       29       400203.73    231904.16    632107.89 
   1942       30       398920.53    237984.21    636904.74 
   1942       31       398803.79    245594.06    644397.85 
   1942       32       401018.76    255857.44    656876.20 
   1942       33       403548.12    266385.19    669933.31 
   1942       34       403174.69    275815.87    678990.56 
   1942       35       399949.81    285193.03    685142.84 
   1942       36       395408.19    294681.38    690089.56 
   1942       37       390831.08    303830.74    694661.81 
   1942       38       385822.77    311110.17    696932.94 
   1942       39       379985.07    315555.09    695540.17 
   1942       40       375707.09    318831.51    694538.60 
   1942       41       372583.50    319314.02    691897.52 
   1942       42       365078.08    310240.13    675318.20 
   1942       43       354634.83    294270.50    648905.33 
   1942       44       347697.85    282438.38    630136.23 
   1942       45       344183.66    277800.10    621983.76 
   1942       46       340042.79    275551.23    615594.02 
   1942       47       335582.87    273582.07    609164.94 
   1942       48       332285.20    272439.64    604724.84 
   1942       49       329727.16    272350.06    602077.23 
   1942       50       325857.43    271731.30    597588.74 
   1942       51       317376.33    267244.38    584620.71 
   1942       52       308156.84    261015.64    569172.48 
   1942       53       305036.31    257802.63    562838.94 
   1942       54       303152.50    254255.46    557407.96 
   1942       55       297473.33    248549.92    546023.25 
   1942       56       290792.38    243554.76    534347.14 
   1942       57       284771.25    238655.75    523427.00 
   1942       58       280186.65    233461.35    513648.00 
   1942       59       278052.34    231184.65    509236.99 
   1942       60       275181.12    230250.00    505431.12 
   1942       61       266343.54    223825.56    490169.10 
   1942       62       252667.33    211517.90    464185.23 
   1942       63       242213.36    200694.09    442907.45 
   1942       64       235916.82    193777.02    429693.84 
   1942       65       228208.04    187387.10    415595.14 
   1942       66       216892.90    179504.68    396397.59 
   1942       67       204487.65    170509.54    374997.19 
   1942       68       194480.24    161704.84    356185.09 
   1942       69       186454.58    153563.75    340018.33 
   1942       70       177235.87    144309.88    321545.75 
   1942       71       163731.47    131208.04    294939.51 
   1942       72       148180.98    116792.40    264973.39 
   1942       73       136552.49    105484.06    242036.55 
   1942       74       128723.19     96410.50    225133.70 
   1942       75       120042.50     86369.26    206411.76 
   1942       76       108433.15     74579.76    183012.91 
   1942       77        94940.96     63053.30    157994.26 
   1942       78        82279.76     53887.37    136167.12 
   1942       79        71762.40     46389.76    118152.17 
   1942       80        64643.87     40077.26    104721.14 
   1942       81        56017.21     33604.15     89621.36 
   1942       82        47853.02     27584.94     75437.96 
   1942       83        39107.85     21648.40     60756.25 
   1942       84        31757.64     16936.62     48694.27 
   1942       85        26191.84     13349.76     39541.60 
   1942       86        20864.81     10088.57     30953.38 
   1942       87        16100.36      7403.96     23504.33 
   1942       88        12203.50      5335.32     17538.82 
   1942       89         9205.99      3772.78     12978.78 
   1942       90         6951.45      2669.30      9620.75 
   1942       91         5133.83      1884.86      7018.69 
   1942       92         3605.74      1287.27      4893.02 
   1942       93         2408.18       826.33      3234.51 
   1942       94         1564.50       504.26      2068.76 
   1942       95         1019.01       307.19      1326.21 
   1942       96          670.23       184.06       854.29 
   1942       97          414.59       105.06       519.65 
   1942       98          235.07        59.58       294.64 
   1942       99          133.91        33.13       167.04 
   1942      100           79.61        15.46        95.07 
   1942      101           47.07         8.23        55.30 
   1942      102           24.17         5.88        30.06 
   1942      103           12.06         2.61        14.67 
   1942      104            5.40         0.99         6.40 
   1942      105            1.44         1.00         2.44 
   1942      106            0.23         1.55         1.79 
   1942      107            0.26         1.74         2.00 
   1942      108            0.25         0.69         0.94 
   1942      109            0.00         0.00         0.00 
   1942      110+           0.00         0.00         0.00 
   1943        0       370806.02    390189.48    760995.50 
   1943        1       344239.27    360050.14    704289.42 
   1943        2       327315.48    340569.05    667884.53 
   1943        3       326171.81    338006.88    664178.69 
   1943        4       330440.59    342379.53    672820.11 
   1943        5       330239.89    342271.38    672511.26 
   1943        6       326983.53    338485.84    665469.37 
   1943        7       324441.82    335666.21    660108.03 
   1943        8       322713.70    333895.03    656608.72 
   1943        9       322786.40    333194.44    655980.84 
   1943       10       328394.47    337694.31    666088.77 
   1943       11       335977.74    344058.50    680036.24 
   1943       12       338467.43    344195.60    682663.03 
   1943       13       338042.92    341859.45    679902.37 
   1943       14       339228.45    342744.46    681972.91 
   1943       15       342772.86    345922.30    688695.17 
   1943       16       349376.05    351594.97    700971.03 
   1943       17       354425.66    318909.72    673335.37 
   1943       18       350421.81    242525.09    592946.90 
   1943       19       345493.78    183523.99    529017.77 
   1943       20       349135.89    156272.07    505407.96 
   1943       21       361132.92    146478.63    507611.55 
   1943       22       372193.85    140895.47    513089.32 
   1943       23       357673.83    121425.61    479099.44 
   1943       24       320452.27     92200.55    412652.82 
   1943       25       303810.84     87276.45    391087.29 
   1943       26       324227.49    119634.15    443861.64 
   1943       27       357339.54    163545.89    520885.43 
   1943       28       382996.49    196163.26    579159.75 
   1943       29       395063.73    212413.06    607476.79 
   1943       30       397106.61    217789.14    614895.76 
   1943       31       396570.66    221407.63    617978.30 
   1943       32       397320.79    228532.43    625853.22 
   1943       33       400226.40    239404.07    639630.47 
   1943       34       403183.91    251519.70    654703.61 
   1943       35       402918.40    262684.05    665602.44 
   1943       36       399457.55    273113.82    672571.37 
   1943       37       394534.08    283383.56    677917.65 
   1943       38       389443.00    293277.49    682720.49 
   1943       39       383890.55    301284.24    685174.79 
   1943       40       377776.74    306842.37    684619.11 
   1943       41       373530.52    311514.56    685045.08 
   1943       42       370733.05    313537.44    684270.49 
   1943       43       363836.86    306077.82    669914.68 
   1943       44       354240.34    291560.93    645801.26 
   1943       45       348012.30    280804.40    628816.70 
   1943       46       344719.16    276821.68    621540.84 
   1943       47       340437.46    274770.52    615207.98 
   1943       48       335448.73    272472.34    607921.08 
   1943       49       331259.33    270503.72    601763.06 
   1943       50       327909.40    269467.02    597376.43 
   1943       51       323531.55    268068.93    591600.48 
   1943       52       314818.28    263035.25    577853.53 
   1943       53       305650.36    256649.15    562299.52 
   1943       54       302846.57    253699.24    556545.81 
   1943       55       301347.77    250570.57    551918.34 
   1943       56       295761.29    245015.55    540776.84 
   1943       57       288899.83    239827.57    528727.40 
   1943       58       282342.27    234296.13    516638.40 
   1943       59       276918.86    228053.25    504972.11 
   1943       60       274057.30    224797.92    498855.22 
   1943       61       270694.19    223252.86    493947.05 
   1943       62       261426.44    216482.55    477908.99 
   1943       63       247490.47    204135.14    451625.61 
   1943       64       237048.81    193742.55    430791.36 
   1943       65       230855.56    187478.57    418334.13 
   1943       66       223246.88    181694.01    404940.90 
   1943       67       211970.71    174165.93    386136.65 
   1943       68       199464.27    165074.54    364538.81 
   1943       69       189241.31    155851.56    345092.86 
   1943       70       180873.89    147193.07    328066.95 
   1943       71       171114.96    137328.81    308443.77 
   1943       72       156889.47    123437.84    280327.31 
   1943       73       140639.93    108436.13    249076.06 
   1943       74       128593.46     97040.83    225634.29 
   1943       75       120678.07     88307.60    208985.68 
   1943       76       112118.32     78852.83    190971.15 
   1943       77       100852.43     67839.73    168692.16 
   1943       78        87652.39     57031.49    144683.87 
   1943       79        75194.76     48422.68    123617.44 
   1943       80        67535.38     41845.13    109380.51 
   1943       81        57922.22     34817.52     92739.74 
   1943       82        49638.33     28855.54     78493.87 
   1943       83        41772.99     23184.40     64957.40 
   1943       84        33607.20     17829.36     51436.56 
   1943       85        26839.00     13725.03     40564.04 
   1943       86        21805.25     10617.33     32422.58 
   1943       87        17093.78      7851.42     24945.20 
   1943       88        12984.03      5672.79     18656.82 
   1943       89         9641.33      3975.21     13616.53 
   1943       90         7108.28      2735.17      9843.45 
   1943       91         5315.41      1934.22      7249.63 
   1943       92         3868.07      1338.28      5206.34 
   1943       93         2636.74       878.50      3515.24 
   1943       94         1713.28       545.00      2258.28 
   1943       95         1083.47       329.35      1412.83 
   1943       96          690.62       195.72       886.35 
   1943       97          443.76       109.21       552.97 
   1943       98          259.82        59.92       319.74 
   1943       99          141.80        34.10       175.90 
   1943      100           76.66        19.16        95.83 
   1943      101           44.12         9.38        53.51 
   1943      102           24.77         5.77        30.55 
   1943      103           12.85         4.43        17.28 
   1943      104            6.71         1.88         8.59 
   1943      105            2.47         0.51         2.98 
   1943      106            0.48         0.50         0.98 
   1943      107            0.00         1.04         1.04 
   1943      108            0.00         0.99         0.99 
   1943      109            0.00         0.23         0.23 
   1943      110+           0.00         0.00         0.00 
   1944        0       391814.66    413498.22    805312.89 
   1944        1       368246.18    386363.88    754610.06 
   1944        2       340517.00    355291.55    695808.55 
   1944        3       324394.39    336217.98    660612.37 
   1944        4       325364.06    336290.53    661654.59 
   1944        5       331271.71    342819.71    674091.41 
   1944        6       332018.95    344028.89    676047.84 
   1944        7       329156.50    340846.78    670003.28 
   1944        8       326525.00    338041.90    664566.90 
   1944        9       324251.44    335707.25    659958.69 
   1944       10       323337.79    333921.10    657258.88 
   1944       11       327612.17    336934.23    664546.40 
   1944       12       333814.64    341732.42    675547.05 
   1944       13       335175.47    340535.78    675711.26 
   1944       14       333901.10    337138.27    671039.37 
   1944       15       334712.85    337330.36    672043.21 
   1944       16       338675.39    339883.47    678558.86 
   1944       17       346656.55    307597.48    654254.02 
   1944       18       348319.20    225814.00    574133.20 
   1944       19       341358.11    160160.00    501518.12 
   1944       20       337328.82    131963.81    469292.63 
   1944       21       340748.07    121499.21    462247.27 
   1944       22       354182.93    126967.17    481150.09 
   1944       23       367987.01    135135.15    503122.15 
   1944       24       356487.80    127530.89    484018.69 
   1944       25       321143.15    104146.26    425289.41 
   1944       26       304194.71     96822.79    401017.50 
   1944       27       323143.20    122775.41    445918.61 
   1944       28       355015.45    160346.28    515361.73 
   1944       29       379936.16    187535.70    567471.86 
   1944       30       392084.24    200772.94    592857.18 
   1944       31       395218.29    206470.66    601688.95 
   1944       32       395979.79    212385.31    608365.10 
   1944       33       397523.10    222140.48    619663.58 
   1944       34       400619.56    235505.50    636125.06 
   1944       35       403288.27    249254.59    652542.86 
   1944       36       402438.90    260535.52    662974.42 
   1944       37       398302.68    270246.87    668549.55 
   1944       38       392881.20    279902.58    672783.78 
   1944       39       387517.43    289433.57    676950.99 
   1944       40       381993.43    297506.66    679500.09 
   1944       41       376329.63    303657.27    679986.90 
   1944       42       372667.77    309182.16    681849.93 
   1944       43       370423.60    312188.30    682611.90 
   1944       44       364010.51    305755.02    669765.53 
   1944       45       354565.44    291979.26    646544.69 
   1944       46       347966.93    281383.84    629350.77 
   1944       47       343903.15    276936.81    620839.95 
   1944       48       338790.83    273965.85    612756.68 
   1944       49       332946.84    270386.23    603333.07 
   1944       50       328169.91    267295.85    595465.76 
   1944       51       324833.09    265841.66    590674.75 
   1944       52       320751.52    264421.50    585173.01 
   1944       53       312498.39    259678.37    572176.76 
   1944       54       303911.33    253870.65    557781.98 
   1944       55       301445.15    251323.43    552768.58 
   1944       56       299749.80    247915.78    547665.59 
   1944       57       293502.62    241433.84    534936.46 
   1944       58       285791.46    235081.52    520872.99 
   1944       59       278218.91    228168.81    506387.72 
   1944       60       271979.65    220879.97    492859.62 
   1944       61       268850.15    217383.43    486233.58 
   1944       62       265434.48    215963.87    481398.35 
   1944       63       256222.17    209554.53    465776.70 
   1944       64       242601.99    197906.61    440508.61 
   1944       65       232519.93    188217.90    420737.83 
   1944       66       226452.75    182265.30    408718.06 
   1944       67       218564.23    176229.51    394793.74 
   1944       68       206776.21    168058.12    374834.33 
   1944       69       193668.00    158104.37    351772.37 
   1944       70       182702.39    148043.53    330745.91 
   1944       71       173660.00    138853.62    312513.62 
   1944       72       163204.69    128474.71    291679.41 
   1944       73       148463.77    114396.30    262860.07 
   1944       74       132185.37     99737.30    231922.67 
   1944       75       120419.88     88941.00    209360.87 
   1944       76       112919.30     80934.77    193854.08 
   1944       77       104828.33     72264.77    177093.10 
   1944       78        93896.97     61940.32    155837.29 
   1944       79        80900.27     51603.86    132504.13 
   1944       80        70235.34     43623.07    113858.41 
   1944       81        60559.32     36384.90     96944.22 
   1944       82        51378.17     29906.49     81284.66 
   1944       83        43343.02     24290.10     67633.12 
   1944       84        35879.01     19164.81     55043.82 
   1944       85        28405.76     14470.91     42876.68 
   1944       86        22368.11     10880.38     33248.48 
   1944       87        17882.38      8226.81     26109.19 
   1944       88        13818.29      5991.23     19809.51 
   1944       89        10329.49      4221.26     14550.75 
   1944       90         7489.49      2883.15     10372.64 
   1944       91         5433.30      1971.63      7404.93 
   1944       92         4009.54      1361.99      5371.53 
